file,line,type,commit,author,date,time,timezone,datetime,depth,length
cv/index.html,96,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,0
cv/index.html,97,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,26
cv/index.html,98,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,6,16
cv/index.html,99,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,6,44
cv/index.html,100,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,4
cv/index.html,101,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,0
cv/index.html,102,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,26
cv/index.html,103,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,6,25
cv/index.html,104,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,6,92
cv/index.html,105,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,4
cv/index.html,106,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,0
cv/index.html,107,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,26
cv/index.html,108,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,6,19
cv/index.html,109,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,6,104
cv/index.html,110,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,4
cv/index.html,111,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,0
cv/index.html,112,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,26
cv/index.html,113,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,6,23
cv/index.html,114,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,6,100
cv/index.html,115,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,4,4
cv/index.html,116,html,06aeed61,F3rando,2026-04-10,17:08:37,-07:00,2026-04-10T17:08:37-07:00,2,8
cv/index.html,117,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,4,3
cv/index.html,118,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,4,17
cv/index.html,119,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,4,2
cv/index.html,120,html,738da463,F3rando,2026-04-03,18:25:04,-07:00,2026-04-03T18:25:04-07:00,6,14
cv/index.html,121,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,6,12
cv/index.html,122,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,6,10
cv/index.html,123,html,738da463,F3rando,2026-04-03,18:25:04,-07:00,2026-04-03T18:25:04-07:00,6,14
cv/index.html,124,html,738da463,F3rando,2026-04-03,18:25:04,-07:00,2026-04-03T18:25:04-07:00,6,13
cv/index.html,125,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,4,3
cv/index.html,126,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,4,25
cv/index.html,127,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,4,2
cv/index.html,128,html,738da463,F3rando,2026-04-03,18:25:04,-07:00,2026-04-03T18:25:04-07:00,6,19
cv/index.html,129,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,6,13
cv/index.html,130,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,6,12
cv/index.html,131,html,738da463,F3rando,2026-04-03,18:25:04,-07:00,2026-04-03T18:25:04-07:00,6,14
cv/index.html,132,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,6,10
cv/index.html,133,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,4,3
cv/index.html,134,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,2,8
cv/index.html,135,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,0,5
cv/index.html,136,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,0,5
contact/index.html,1,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,0,13
contact/index.html,2,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,0,14
contact/index.html,3,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,0,4
contact/index.html,4,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,2,20
contact/index.html,5,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,2,68
contact/index.html,6,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,2,21
contact/index.html,7,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,2,103
contact/index.html,8,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,2,41
contact/index.html,9,html,1e288bbd,F3rando,2026-04-17,21:02:26,-07:00,2026-04-17T21:02:26-07:00,2,48
contact/index.html,10,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,0,5
contact/index.html,11,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,0,4
contact/index.html,12,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,2,14
contact/index.html,13,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,2,34
contact/index.html,14,html,b3a1688d,F3rando,2026-04-17,20:57:37,-07:00,2026-04-17T20:57:37-07:00,2,41
contact/index.html,15,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,4,22
contact/index.html,16,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,6,29
contact/index.html,17,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,6,39
contact/index.html,18,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,4,4
contact/index.html,19,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,4,22
contact/index.html,20,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,6,31
contact/index.html,21,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,6,42
contact/index.html,22,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,4,4
contact/index.html,23,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,4,22
contact/index.html,24,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,6,35
contact/index.html,25,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,6,56
contact/index.html,26,html,f8f3a38b,F3rando,2026-04-10,14:51:54,-07:00,2026-04-10T14:51:54-07:00,4,4
contact/index.html,27,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,4,32
contact/index.html,28,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,2,5
contact/index.html,29,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,0,5
contact/index.html,30,html,c765ee36,F3rando,2026-04-03,14:19:48,-07:00,2026-04-03T14:19:48-07:00,0,5
